,duration,pdays,previous,poutcome,emp.var.rate,euribor3m,nr.employed,y
25698,289,999,0,nonexistent,-0.1,4.12,5195.8,no
25699,661,999,0,nonexistent,-0.1,4.12,5195.8,no
25700,95,999,0,nonexistent,-0.1,4.12,5195.8,no
25701,270,999,0,nonexistent,-0.1,4.12,5195.8,no
25702,142,999,0,nonexistent,-0.1,4.12,5195.8,no
25703,74,5,1,success,-0.1,4.12,5195.8,no
25704,60,999,0,nonexistent,-0.1,4.12,5195.8,no
25705,258,999,1,failure,-0.1,4.12,5195.8,no
25706,222,999,0,nonexistent,-0.1,4.12,5195.8,no
25707,132,999,0,nonexistent,-0.1,4.12,5195.8,no
25708,103,999,1,failure,-0.1,4.12,5195.8,no
25709,122,999,0,nonexistent,-0.1,4.12,5195.8,no
25710,93,999,0,nonexistent,-0.1,4.12,5195.8,no
25711,133,999,0,nonexistent,-0.1,4.12,5195.8,no
25712,40,999,0,nonexistent,-0.1,4.12,5195.8,no
25713,292,999,0,nonexistent,-0.1,4.12,5195.8,no
25714,654,999,0,nonexistent,-0.1,4.12,5195.8,yes
25715,58,999,0,nonexistent,-0.1,4.12,5195.8,no
25716,63,999,0,nonexistent,-0.1,4.12,5195.8,no
25717,424,999,0,nonexistent,-0.1,4.12,5195.8,yes
25718,198,999,0,nonexistent,-0.1,4.12,5195.8,no
25719,63,999,0,nonexistent,-0.1,4.12,5195.8,no
25720,51,999,1,failure,-0.1,4.12,5195.8,no
25721,911,999,0,nonexistent,-0.1,4.12,5195.8,yes
25722,392,999,1,failure,-0.1,4.12,5195.8,no
25723,122,999,0,nonexistent,-0.1,4.12,5195.8,no
25724,998,999,0,nonexistent,-0.1,4.12,5195.8,yes
25725,405,999,0,nonexistent,-0.1,4.12,5195.8,no
25726,291,999,0,nonexistent,-0.1,4.12,5195.8,no
25727,137,999,0,nonexistent,-0.1,4.12,5195.8,no
25728,90,999,1,failure,-0.1,4.12,5195.8,no
25729,46,999,0,nonexistent,-0.1,4.12,5195.8,no
25730,77,999,0,nonexistent,-0.1,4.12,5195.8,no
25731,802,999,0,nonexistent,-0.1,4.12,5195.8,yes
25732,1057,999,0,nonexistent,-0.1,4.12,5195.8,yes
25733,64,999,0,nonexistent,-0.1,4.12,5195.8,no
25734,87,999,1,failure,-0.1,4.12,5195.8,no
25735,196,999,0,nonexistent,-0.1,4.12,5195.8,no
25736,161,999,0,nonexistent,-0.1,4.12,5195.8,no
25737,96,999,0,nonexistent,-0.1,4.12,5195.8,no
25738,75,999,0,nonexistent,-0.1,4.12,5195.8,no
25739,60,999,1,failure,-0.1,4.12,5195.8,no
25740,69,999,0,nonexistent,-0.1,4.12,5195.8,no
25741,41,999,0,nonexistent,-0.1,4.12,5195.8,no
25742,98,999,1,failure,-0.1,4.12,5195.8,no
25743,162,999,0,nonexistent,-0.1,4.12,5195.8,no
25744,341,999,0,nonexistent,-0.1,4.12,5195.8,no
25745,332,999,1,failure,-0.1,4.12,5195.8,no
25746,126,999,0,nonexistent,-0.1,4.12,5195.8,no
25747,187,999,1,failure,-0.1,4.12,5195.8,no
25748,281,999,0,nonexistent,-0.1,4.12,5195.8,no
25749,37,999,1,failure,-0.1,4.12,5195.8,no
25750,138,999,0,nonexistent,-0.1,4.12,5195.8,no
25751,141,999,0,nonexistent,-0.1,4.12,5195.8,no
25752,135,999,0,nonexistent,-0.1,4.12,5195.8,no
25753,274,999,0,nonexistent,-0.1,4.12,5195.8,no
25754,169,999,0,nonexistent,-0.1,4.12,5195.8,no
25755,205,999,1,failure,-0.1,4.12,5195.8,no
25756,83,999,1,failure,-0.1,4.12,5195.8,no
25757,113,999,0,nonexistent,-0.1,4.12,5195.8,no
25758,114,999,0,nonexistent,-0.1,4.12,5195.8,no
25759,60,999,0,nonexistent,-0.1,4.12,5195.8,no
25760,161,999,0,nonexistent,-0.1,4.12,5195.8,no
25761,128,999,0,nonexistent,-0.1,4.12,5195.8,no
25762,187,999,1,failure,-0.1,4.12,5195.8,no
25763,134,999,0,nonexistent,-0.1,4.12,5195.8,no
25764,182,999,1,failure,-0.1,4.12,5195.8,no
25765,87,999,0,nonexistent,-0.1,4.12,5195.8,no
25766,248,999,1,failure,-0.1,4.12,5195.8,no
25767,133,999,0,nonexistent,-0.1,4.12,5195.8,no
25768,149,999,0,nonexistent,-0.1,4.12,5195.8,no
25769,152,999,0,nonexistent,-0.1,4.12,5195.8,no
25770,133,999,0,nonexistent,-0.1,4.12,5195.8,no
25771,131,999,1,failure,-0.1,4.12,5195.8,no
25772,68,999,0,nonexistent,-0.1,4.12,5195.8,no
25773,50,999,0,nonexistent,-0.1,4.12,5195.8,no
25774,265,999,0,nonexistent,-0.1,4.12,5195.8,no
25775,565,999,1,failure,-0.1,4.12,5195.8,no
25776,405,999,0,nonexistent,-0.1,4.12,5195.8,no
25777,134,999,0,nonexistent,-0.1,4.12,5195.8,no
25778,968,999,0,nonexistent,-0.1,4.12,5195.8,no
25779,82,999,1,failure,-0.1,4.12,5195.8,no
25780,416,999,0,nonexistent,-0.1,4.12,5195.8,no
25781,17,999,1,failure,-0.1,4.12,5195.8,no
25782,208,999,0,nonexistent,-0.1,4.12,5195.8,no
25783,201,999,1,failure,-0.1,4.12,5195.8,no
25784,374,999,0,nonexistent,-0.1,4.12,5195.8,no
25785,581,999,0,nonexistent,-0.1,4.12,5195.8,no
25786,105,999,1,failure,-0.1,4.12,5195.8,no
25787,1548,999,0,nonexistent,-0.1,4.12,5195.8,no
25788,150,999,1,failure,-0.1,4.12,5195.8,no
25789,210,999,0,nonexistent,-0.1,4.12,5195.8,no
25790,131,999,0,nonexistent,-0.1,4.12,5195.8,no
25791,97,999,0,nonexistent,-0.1,4.12,5195.8,no
25792,124,999,0,nonexistent,-0.1,4.12,5195.8,no
25793,742,999,0,nonexistent,-0.1,4.12,5195.8,no
25794,151,999,0,nonexistent,-0.1,4.12,5195.8,no
25795,360,999,0,nonexistent,-0.1,4.12,5195.8,no
25796,96,999,0,nonexistent,-0.1,4.12,5195.8,no
25797,117,999,0,nonexistent,-0.1,4.12,5195.8,no
25798,70,999,0,nonexistent,-0.1,4.12,5195.8,no
25799,57,999,0,nonexistent,-0.1,4.12,5195.8,no
25800,85,999,0,nonexistent,-0.1,4.12,5195.8,no
25801,89,999,0,nonexistent,-0.1,4.12,5195.8,no
25802,117,999,0,nonexistent,-0.1,4.12,5195.8,no
25803,69,999,1,failure,-0.1,4.12,5195.8,no
25804,414,999,0,nonexistent,-0.1,4.12,5195.8,no
25805,323,999,0,nonexistent,-0.1,4.12,5195.8,no
25806,168,999,0,nonexistent,-0.1,4.12,5195.8,no
25807,111,999,0,nonexistent,-0.1,4.12,5195.8,no
25808,227,999,0,nonexistent,-0.1,4.12,5195.8,no
25809,72,999,0,nonexistent,-0.1,4.12,5195.8,no
25810,76,999,0,nonexistent,-0.1,4.12,5195.8,no
25811,448,999,0,nonexistent,-0.1,4.12,5195.8,no
25812,755,999,0,nonexistent,-0.1,4.12,5195.8,no
25813,514,999,0,nonexistent,-0.1,4.12,5195.8,no
25814,482,999,1,failure,-0.1,4.12,5195.8,no
25815,50,999,0,nonexistent,-0.1,4.12,5195.8,no
25816,101,999,0,nonexistent,-0.1,4.12,5195.8,no
25817,77,999,1,failure,-0.1,4.12,5195.8,no
25818,85,999,0,nonexistent,-0.1,4.12,5195.8,no
25819,638,999,0,nonexistent,-0.1,4.12,5195.8,no
25820,59,999,0,nonexistent,-0.1,4.12,5195.8,no
25821,779,999,1,failure,-0.1,4.12,5195.8,no
25822,198,999,0,nonexistent,-0.1,4.12,5195.8,no
25823,190,999,1,failure,-0.1,4.12,5195.8,no
25824,363,999,0,nonexistent,-0.1,4.12,5195.8,no
25825,155,999,1,failure,-0.1,4.12,5195.8,no
25826,130,999,0,nonexistent,-0.1,4.12,5195.8,no
25827,19,999,0,nonexistent,-0.1,4.12,5195.8,no
25828,319,999,0,nonexistent,-0.1,4.12,5195.8,no
25829,116,999,0,nonexistent,-0.1,4.12,5195.8,no
25830,1283,999,0,nonexistent,-0.1,4.12,5195.8,no
25831,293,999,1,failure,-0.1,4.12,5195.8,no
25832,622,999,0,nonexistent,-0.1,4.12,5195.8,yes
25833,62,999,0,nonexistent,-0.1,4.12,5195.8,no
25834,148,999,0,nonexistent,-0.1,4.12,5195.8,no
25835,111,999,0,nonexistent,-0.1,4.12,5195.8,no
25836,172,999,1,failure,-0.1,4.12,5195.8,no
25837,186,999,0,nonexistent,-0.1,4.12,5195.8,no
25838,164,999,0,nonexistent,-0.1,4.12,5195.8,no
25839,220,999,0,nonexistent,-0.1,4.12,5195.8,no
25840,296,999,0,nonexistent,-0.1,4.12,5195.8,no
25841,267,999,0,nonexistent,-0.1,4.12,5195.8,no
25842,231,999,0,nonexistent,-0.1,4.12,5195.8,no
25843,178,999,1,failure,-0.1,4.12,5195.8,no
25844,547,999,0,nonexistent,-0.1,4.12,5195.8,no
25845,161,999,0,nonexistent,-0.1,4.12,5195.8,no
25846,59,999,1,failure,-0.1,4.12,5195.8,no
25847,121,999,0,nonexistent,-0.1,4.12,5195.8,no
25848,477,999,0,nonexistent,-0.1,4.12,5195.8,no
25849,384,999,1,failure,-0.1,4.12,5195.8,no
25850,149,999,1,failure,-0.1,4.12,5195.8,no
25851,59,999,0,nonexistent,-0.1,4.12,5195.8,no
25852,125,999,0,nonexistent,-0.1,4.12,5195.8,no
25853,522,6,1,success,-0.1,4.12,5195.8,yes
25854,201,999,0,nonexistent,-0.1,4.12,5195.8,no
25855,230,999,0,nonexistent,-0.1,4.12,5195.8,no
25856,180,999,1,failure,-0.1,4.12,5195.8,no
25857,98,999,0,nonexistent,-0.1,4.12,5195.8,no
25858,73,999,0,nonexistent,-0.1,4.12,5195.8,no
25859,391,999,0,nonexistent,-0.1,4.12,5195.8,no
25860,131,999,0,nonexistent,-0.1,4.12,5195.8,no
25861,174,999,0,nonexistent,-0.1,4.12,5195.8,no
25862,147,999,0,nonexistent,-0.1,4.12,5195.8,no
25863,126,999,0,nonexistent,-0.1,4.12,5195.8,no
25864,265,999,0,nonexistent,-0.1,4.12,5195.8,no
25865,67,999,0,nonexistent,-0.1,4.12,5195.8,no
25866,136,999,1,failure,-0.1,4.12,5195.8,no
25867,174,999,1,failure,-0.1,4.12,5195.8,no
25868,101,999,0,nonexistent,-0.1,4.12,5195.8,no
25869,299,999,0,nonexistent,-0.1,4.12,5195.8,no
25870,392,999,0,nonexistent,-0.1,4.12,5195.8,no
25871,780,999,0,nonexistent,-0.1,4.12,5195.8,no
25872,159,4,1,success,-0.1,4.12,5195.8,no
25873,562,999,0,nonexistent,-0.1,4.12,5195.8,no
25874,127,999,1,failure,-0.1,4.12,5195.8,no
25875,418,999,0,nonexistent,-0.1,4.12,5195.8,no
25876,259,999,1,failure,-0.1,4.12,5195.8,no
25877,295,999,1,failure,-0.1,4.12,5195.8,no
25878,138,999,0,nonexistent,-0.1,4.12,5195.8,no
25879,124,999,0,nonexistent,-0.1,4.12,5195.8,no
25880,146,999,0,nonexistent,-0.1,4.12,5195.8,no
25881,145,999,0,nonexistent,-0.1,4.12,5195.8,no
25882,57,999,1,failure,-0.1,4.12,5195.8,no
25883,69,999,0,nonexistent,-0.1,4.12,5195.8,no
25884,166,999,0,nonexistent,-0.1,4.12,5195.8,no
25885,82,999,0,nonexistent,-0.1,4.12,5195.8,no
25886,277,999,0,nonexistent,-0.1,4.12,5195.8,no
25887,194,999,1,failure,-0.1,4.12,5195.8,no
25888,138,999,1,failure,-0.1,4.12,5195.8,no
25889,1502,999,0,nonexistent,-0.1,4.12,5195.8,yes
25890,175,999,0,nonexistent,-0.1,4.12,5195.8,no
25891,117,999,0,nonexistent,-0.1,4.12,5195.8,no
25892,1049,999,0,nonexistent,-0.1,4.12,5195.8,yes
25893,134,999,0,nonexistent,-0.1,4.12,5195.8,no
25894,117,999,0,nonexistent,-0.1,4.12,5195.8,no
25895,187,999,1,failure,-0.1,4.12,5195.8,no
25896,107,999,0,nonexistent,-0.1,4.12,5195.8,no
25897,40,999,1,failure,-0.1,4.12,5195.8,no
25898,161,999,0,nonexistent,-0.1,4.12,5195.8,no
25899,71,999,0,nonexistent,-0.1,4.12,5195.8,no
25900,772,999,0,nonexistent,-0.1,4.12,5195.8,no
25901,128,999,0,nonexistent,-0.1,4.12,5195.8,no
25902,195,999,0,nonexistent,-0.1,4.12,5195.8,no
25903,353,999,0,nonexistent,-0.1,4.12,5195.8,no
25904,25,999,0,nonexistent,-0.1,4.12,5195.8,no
25905,175,999,1,failure,-0.1,4.12,5195.8,no
25906,55,999,0,nonexistent,-0.1,4.12,5195.8,no
25907,137,999,0,nonexistent,-0.1,4.12,5195.8,no
25908,631,999,0,nonexistent,-0.1,4.12,5195.8,yes
25909,98,999,0,nonexistent,-0.1,4.12,5195.8,no
25910,208,999,0,nonexistent,-0.1,4.12,5195.8,no
25911,131,999,0,nonexistent,-0.1,4.12,5195.8,no
25912,47,999,0,nonexistent,-0.1,4.12,5195.8,no
25913,140,999,0,nonexistent,-0.1,4.12,5195.8,no
25914,286,999,0,nonexistent,-0.1,4.12,5195.8,no
25915,690,999,0,nonexistent,-0.1,4.12,5195.8,no
25916,102,999,0,nonexistent,-0.1,4.12,5195.8,no
25917,93,999,1,failure,-0.1,4.12,5195.8,no
25918,120,999,0,nonexistent,-0.1,4.12,5195.8,no
25919,570,999,0,nonexistent,-0.1,4.12,5195.8,no
25920,456,999,0,nonexistent,-0.1,4.12,5195.8,no
25921,49,999,1,failure,-0.1,4.12,5195.8,no
25922,54,999,1,failure,-0.1,4.12,5195.8,no
25923,160,999,0,nonexistent,-0.1,4.12,5195.8,no
25924,385,999,0,nonexistent,-0.1,4.12,5195.8,no
25925,250,999,0,nonexistent,-0.1,4.12,5195.8,no
25926,164,999,0,nonexistent,-0.1,4.12,5195.8,no
25927,234,999,1,failure,-0.1,4.12,5195.8,no
25928,177,999,0,nonexistent,-0.1,4.12,5195.8,no
25929,50,999,0,nonexistent,-0.1,4.12,5195.8,no
25930,457,999,0,nonexistent,-0.1,4.12,5195.8,no
25931,623,999,0,nonexistent,-0.1,4.12,5195.8,yes
25932,20,999,0,nonexistent,-0.1,4.12,5195.8,no
25933,1206,999,0,nonexistent,-0.1,4.12,5195.8,no
25934,21,999,0,nonexistent,-0.1,4.12,5195.8,no
25935,559,999,1,failure,-0.1,4.12,5195.8,no
25936,205,999,0,nonexistent,-0.1,4.12,5195.8,no
25937,1065,999,0,nonexistent,-0.1,4.12,5195.8,no
25938,401,999,0,nonexistent,-0.1,4.12,5195.8,no
25939,50,999,0,nonexistent,-0.1,4.12,5195.8,no
25940,113,999,1,failure,-0.1,4.12,5195.8,no
25941,1028,999,0,nonexistent,-0.1,4.12,5195.8,yes
25942,213,999,0,nonexistent,-0.1,4.12,5195.8,no
25943,340,999,0,nonexistent,-0.1,4.12,5195.8,no
25944,90,999,1,failure,-0.1,4.12,5195.8,no
25945,286,999,0,nonexistent,-0.1,4.12,5195.8,no
25946,342,999,0,nonexistent,-0.1,4.12,5195.8,no
25947,394,999,0,nonexistent,-0.1,4.12,5195.8,no
25948,63,999,0,nonexistent,-0.1,4.12,5195.8,no
25949,73,999,0,nonexistent,-0.1,4.12,5195.8,no
25950,214,999,0,nonexistent,-0.1,4.12,5195.8,no
25951,76,999,0,nonexistent,-0.1,4.12,5195.8,no
25952,337,999,0,nonexistent,-0.1,4.12,5195.8,yes
25953,88,999,1,failure,-0.1,4.12,5195.8,no
25954,96,999,0,nonexistent,-0.1,4.12,5195.8,no
25955,171,999,1,failure,-0.1,4.12,5195.8,no
25956,418,999,0,nonexistent,-0.1,4.12,5195.8,no
25957,434,999,0,nonexistent,-0.1,4.12,5195.8,no
25958,54,999,0,nonexistent,-0.1,4.12,5195.8,no
25959,86,999,0,nonexistent,-0.1,4.12,5195.8,no
25960,1265,999,0,nonexistent,-0.1,4.12,5195.8,yes
25961,104,999,1,failure,-0.1,4.12,5195.8,no
25962,485,999,0,nonexistent,-0.1,4.12,5195.8,yes
25963,251,999,1,failure,-0.1,4.12,5195.8,no
25964,328,999,0,nonexistent,-0.1,4.12,5195.8,no
25965,108,999,0,nonexistent,-0.1,4.12,5195.8,no
25966,88,999,1,failure,-0.1,4.12,5195.8,no
25967,220,999,0,nonexistent,-0.1,4.12,5195.8,no
25968,118,999,0,nonexistent,-0.1,4.12,5195.8,no
25969,520,999,0,nonexistent,-0.1,4.12,5195.8,no
25970,139,999,0,nonexistent,-0.1,4.12,5195.8,no
25971,501,999,0,nonexistent,-0.1,4.12,5195.8,no
25972,408,999,1,failure,-0.1,4.12,5195.8,no
25973,292,999,0,nonexistent,-0.1,4.12,5195.8,no
25974,95,999,0,nonexistent,-0.1,4.12,5195.8,no
25975,77,999,0,nonexistent,-0.1,4.12,5195.8,no
25976,62,999,0,nonexistent,-0.1,4.12,5195.8,no
25977,359,999,1,failure,-0.1,4.12,5195.8,no
25978,640,999,1,failure,-0.1,4.12,5195.8,no
25979,178,999,1,failure,-0.1,4.12,5195.8,no
25980,112,999,0,nonexistent,-0.1,4.12,5195.8,no
25981,589,999,0,nonexistent,-0.1,4.12,5195.8,yes
25982,433,999,1,failure,-0.1,4.12,5195.8,no
25983,122,999,0,nonexistent,-0.1,4.12,5195.8,no
25984,254,999,0,nonexistent,-0.1,4.12,5195.8,no
25985,236,999,0,nonexistent,-0.1,4.12,5195.8,no
25986,60,999,0,nonexistent,-0.1,4.12,5195.8,no
25987,216,999,0,nonexistent,-0.1,4.12,5195.8,no
25988,70,999,0,nonexistent,-0.1,4.12,5195.8,no
25989,541,999,0,nonexistent,-0.1,4.12,5195.8,no
25990,199,999,0,nonexistent,-0.1,4.12,5195.8,no
25991,191,999,1,failure,-0.1,4.12,5195.8,no
25992,300,999,0,nonexistent,-0.1,4.12,5195.8,no
25993,362,999,0,nonexistent,-0.1,4.12,5195.8,no
25994,1061,999,0,nonexistent,-0.1,4.12,5195.8,yes
25995,208,999,0,nonexistent,-0.1,4.12,5195.8,no
25996,377,0,2,success,-0.1,4.12,5195.8,no
25997,54,999,0,nonexistent,-0.1,4.12,5195.8,no
25998,157,999,0,nonexistent,-0.1,4.12,5195.8,no
25999,47,999,1,failure,-0.1,4.12,5195.8,no
26000,625,999,0,nonexistent,-0.1,4.12,5195.8,no
26001,88,999,1,failure,-0.1,4.12,5195.8,no
26002,120,999,1,failure,-0.1,4.12,5195.8,no
26003,89,999,1,failure,-0.1,4.12,5195.8,no
26004,616,999,0,nonexistent,-0.1,4.12,5195.8,no
26005,56,999,0,nonexistent,-0.1,4.12,5195.8,no
26006,238,999,0,nonexistent,-0.1,4.12,5195.8,no
26007,112,999,0,nonexistent,-0.1,4.12,5195.8,no
26008,748,999,0,nonexistent,-0.1,4.12,5195.8,no
26009,184,999,0,nonexistent,-0.1,4.12,5195.8,no
26010,202,999,1,failure,-0.1,4.12,5195.8,no
26011,273,999,0,nonexistent,-0.1,4.12,5195.8,no
26012,223,999,0,nonexistent,-0.1,4.12,5195.8,no
26013,382,999,0,nonexistent,-0.1,4.12,5195.8,no
26014,278,999,0,nonexistent,-0.1,4.12,5195.8,no
26015,294,999,0,nonexistent,-0.1,4.12,5195.8,no
26016,783,999,0,nonexistent,-0.1,4.12,5195.8,yes
26017,1662,999,0,nonexistent,-0.1,4.12,5195.8,no
26018,79,999,0,nonexistent,-0.1,4.12,5195.8,no
26019,115,999,0,nonexistent,-0.1,4.12,5195.8,no
26020,101,999,1,failure,-0.1,4.12,5195.8,no
26021,223,999,0,nonexistent,-0.1,4.12,5195.8,no
26022,126,999,0,nonexistent,-0.1,4.12,5195.8,no
26023,73,999,1,failure,-0.1,4.12,5195.8,no
26024,163,999,0,nonexistent,-0.1,4.12,5195.8,no
26025,299,999,0,nonexistent,-0.1,4.12,5195.8,no
26026,107,999,0,nonexistent,-0.1,4.12,5195.8,no
26027,70,999,0,nonexistent,-0.1,4.12,5195.8,no
26028,258,999,0,nonexistent,-0.1,4.12,5195.8,no
26029,1120,999,0,nonexistent,-0.1,4.12,5195.8,yes
26030,223,999,0,nonexistent,-0.1,4.12,5195.8,no
26031,184,999,0,nonexistent,-0.1,4.12,5195.8,no
26032,523,999,0,nonexistent,-0.1,4.12,5195.8,no
26033,77,999,0,nonexistent,-0.1,4.12,5195.8,no
26034,252,999,1,failure,-0.1,4.12,5195.8,no
26035,104,999,0,nonexistent,-0.1,4.12,5195.8,no
26036,433,999,0,nonexistent,-0.1,4.12,5195.8,no
26037,178,999,0,nonexistent,-0.1,4.12,5195.8,no
26038,174,999,0,nonexistent,-0.1,4.12,5195.8,no
26039,354,999,0,nonexistent,-0.1,4.12,5195.8,no
26040,231,999,0,nonexistent,-0.1,4.12,5195.8,no
26041,757,999,0,nonexistent,-0.1,4.12,5195.8,yes
26042,130,999,0,nonexistent,-0.1,4.12,5195.8,no
26043,111,999,0,nonexistent,-0.1,4.12,5195.8,no
26044,130,999,1,failure,-0.1,4.12,5195.8,no
26045,374,999,0,nonexistent,-0.1,4.12,5195.8,no
26046,95,999,0,nonexistent,-0.1,4.12,5195.8,no
26047,680,999,1,failure,-0.1,4.12,5195.8,yes
26048,191,999,1,failure,-0.1,4.12,5195.8,no
26049,193,999,0,nonexistent,-0.1,4.12,5195.8,no
26050,1468,999,0,nonexistent,-0.1,4.12,5195.8,yes
26051,188,999,0,nonexistent,-0.1,4.12,5195.8,no
26052,221,999,1,failure,-0.1,4.12,5195.8,no
26053,59,999,0,nonexistent,-0.1,4.12,5195.8,no
26054,314,999,0,nonexistent,-0.1,4.12,5195.8,no
26055,246,999,0,nonexistent,-0.1,4.12,5195.8,no
26056,154,999,0,nonexistent,-0.1,4.12,5195.8,no
26057,432,999,0,nonexistent,-0.1,4.12,5195.8,no
26058,584,999,0,nonexistent,-0.1,4.12,5195.8,no
26059,140,999,0,nonexistent,-0.1,4.12,5195.8,no
26060,709,999,0,nonexistent,-0.1,4.12,5195.8,yes
26061,635,999,1,failure,-0.1,4.12,5195.8,no
26062,449,999,0,nonexistent,-0.1,4.12,5195.8,no
26063,108,999,1,failure,-0.1,4.12,5195.8,no
26064,53,999,0,nonexistent,-0.1,4.12,5195.8,no
26065,151,999,0,nonexistent,-0.1,4.12,5195.8,no
26066,287,999,0,nonexistent,-0.1,4.12,5195.8,no
26067,266,999,0,nonexistent,-0.1,4.12,5195.8,no
26068,105,999,1,failure,-0.1,4.12,5195.8,no
26069,225,999,0,nonexistent,-0.1,4.12,5195.8,no
26070,154,999,0,nonexistent,-0.1,4.12,5195.8,no
26071,172,999,0,nonexistent,-0.1,4.12,5195.8,no
26072,221,999,0,nonexistent,-0.1,4.12,5195.8,no
26073,209,999,0,nonexistent,-0.1,4.12,5195.8,no
26074,356,999,0,nonexistent,-0.1,4.12,5195.8,no
26075,259,999,0,nonexistent,-0.1,4.12,5195.8,no
26076,91,999,0,nonexistent,-0.1,4.12,5195.8,no
26077,729,999,0,nonexistent,-0.1,4.12,5195.8,no
26078,744,999,0,nonexistent,-0.1,4.12,5195.8,no
26079,222,999,1,failure,-0.1,4.12,5195.8,no
26080,406,999,0,nonexistent,-0.1,4.12,5195.8,no
26081,307,999,0,nonexistent,-0.1,4.12,5195.8,no
26082,1337,999,1,failure,-0.1,4.12,5195.8,no
26083,178,999,0,nonexistent,-0.1,4.12,5195.8,no
26084,304,999,0,nonexistent,-0.1,4.12,5195.8,no
26085,1307,999,1,failure,-0.1,4.12,5195.8,no
26086,93,999,1,failure,-0.1,4.12,5195.8,no
26087,225,999,0,nonexistent,-0.1,4.12,5195.8,no
26088,515,999,0,nonexistent,-0.1,4.12,5195.8,no
26089,312,999,0,nonexistent,-0.1,4.12,5195.8,no
26090,243,999,1,failure,-0.1,4.12,5195.8,no
26091,117,999,0,nonexistent,-0.1,4.12,5195.8,no
26092,207,999,1,failure,-0.1,4.12,5195.8,no
26093,67,999,1,failure,-0.1,4.12,5195.8,no
26094,581,999,0,nonexistent,-0.1,4.12,5195.8,no
26095,676,999,0,nonexistent,-0.1,4.12,5195.8,no
26096,300,999,1,failure,-0.1,4.12,5195.8,no
26097,611,999,0,nonexistent,-0.1,4.12,5195.8,no
26098,52,999,0,nonexistent,-0.1,4.12,5195.8,no
26099,275,999,0,nonexistent,-0.1,4.12,5195.8,no
26100,188,999,0,nonexistent,-0.1,4.12,5195.8,no
26101,130,999,0,nonexistent,-0.1,4.12,5195.8,no
26102,46,999,0,nonexistent,-0.1,4.12,5195.8,no
26103,143,999,0,nonexistent,-0.1,4.12,5195.8,no
26104,214,6,1,success,-0.1,4.12,5195.8,no
26105,248,999,0,nonexistent,-0.1,4.12,5195.8,no
26106,159,999,0,nonexistent,-0.1,4.12,5195.8,no
26107,307,999,0,nonexistent,-0.1,4.12,5195.8,no
26108,37,999,0,nonexistent,-0.1,4.12,5195.8,no
26109,193,999,0,nonexistent,-0.1,4.12,5195.8,no
26110,1271,999,0,nonexistent,-0.1,4.12,5195.8,yes
26111,167,999,0,nonexistent,-0.1,4.12,5195.8,no
26112,475,999,0,nonexistent,-0.1,4.12,5195.8,no
26113,590,999,0,nonexistent,-0.1,4.12,5195.8,no
26114,196,999,1,failure,-0.1,4.12,5195.8,no
26115,228,999,0,nonexistent,-0.1,4.12,5195.8,no
26116,575,999,0,nonexistent,-0.1,4.12,5195.8,no
26117,322,999,0,nonexistent,-0.1,4.12,5195.8,no
26118,546,999,0,nonexistent,-0.1,4.12,5195.8,no
26119,1435,999,1,failure,-0.1,4.12,5195.8,no
26120,332,999,0,nonexistent,-0.1,4.12,5195.8,no
26121,214,999,0,nonexistent,-0.1,4.12,5195.8,no
26122,501,999,0,nonexistent,-0.1,4.12,5195.8,no
26123,285,999,0,nonexistent,-0.1,4.12,5195.8,no
26124,320,999,0,nonexistent,-0.1,4.12,5195.8,no
26125,723,999,0,nonexistent,-0.1,4.12,5195.8,no
26126,89,999,0,nonexistent,-0.1,4.12,5195.8,no
26127,193,999,0,nonexistent,-0.1,4.12,5195.8,no
26128,284,999,0,nonexistent,-0.1,4.12,5195.8,no
26129,135,999,0,nonexistent,-0.1,4.12,5195.8,no
26130,214,999,0,nonexistent,-0.1,4.12,5195.8,no
26131,162,999,0,nonexistent,-0.1,4.12,5195.8,no
26132,303,999,0,nonexistent,-0.1,4.12,5195.8,no
26133,575,999,0,nonexistent,-0.1,4.12,5195.8,no
26134,245,999,0,nonexistent,-0.1,4.12,5195.8,no
26135,64,999,0,nonexistent,-0.1,4.12,5195.8,no
26136,146,999,1,failure,-0.1,4.12,5195.8,no
26137,281,999,0,nonexistent,-0.1,4.12,5195.8,no
26138,182,999,0,nonexistent,-0.1,4.12,5195.8,no
26139,291,999,0,nonexistent,-0.1,4.12,5195.8,no
26140,616,999,1,failure,-0.1,4.12,5195.8,no
26141,186,999,0,nonexistent,-0.1,4.12,5195.8,no
26142,248,999,0,nonexistent,-0.1,4.12,5195.8,no
26143,380,999,0,nonexistent,-0.1,4.12,5195.8,no
26144,314,999,1,failure,-0.1,4.12,5195.8,no
26145,206,999,0,nonexistent,-0.1,4.12,5195.8,no
26146,519,999,0,nonexistent,-0.1,4.12,5195.8,no
26147,209,999,0,nonexistent,-0.1,4.12,5195.8,no
26148,185,999,1,failure,-0.1,4.12,5195.8,no
26149,335,999,0,nonexistent,-0.1,4.12,5195.8,no
26150,131,999,1,failure,-0.1,4.12,5195.8,no
26151,71,999,0,nonexistent,-0.1,4.12,5195.8,no
26152,323,999,0,nonexistent,-0.1,4.12,5195.8,no
26153,70,999,0,nonexistent,-0.1,4.12,5195.8,no
26154,62,999,1,failure,-0.1,4.12,5195.8,no
26155,596,999,0,nonexistent,-0.1,4.12,5195.8,no
26156,517,999,1,failure,-0.1,4.12,5195.8,no
